346.309998,345.015015,3
426.153015,292.544006,4
440.257996,101.383003,6
247.341995,162.660995,5
659.093018,306.937012,8
324.884003,170.819,5
66.556,173.718994,5
571.239014,104.254997,-1
210.753006,253.785995,4
637.757996,346.757996,8
603.078979,404.593994,1
74.904999,410.269012,4
229.238007,179.164993,5
512.989014,248.854996,0
183.524994,168.171005,5
528.343994,223.132996,0
571.421021,153.628006,0
322.877991,181.177002,5
208.623993,105.845001,2
257.717987,412.964996,4
191.507996,423.796997,4
544.46698,205.031006,0
183.649002,69.685997,2
269.04599,415.209015,4
657.117004,452.665009,1
341.696014,375.322998,3
113.268997,397.28299,4
632.650024,178.970993,1
253.363007,93.762001,2
521.940002,319.312012,1
512.971008,346.678009,1
242.242004,70.839996,2
343.147003,94.478996,-1
667.140015,364.03299,8
156.889999,150.130997,5
173.425995,425.682007,4
462.584991,46.923,6
205.884003,183.192993,5
582.677002,215.259003,-1
321.800995,253.264008,4
517.664978,70.057999,6
257.065002,103.917999,2
443.221985,101.127998,6
261.802002,258.218994,4
377.427002,277.386993,4
637.02301,204.921005,1
613.468994,239.093002,1
288.195007,413.503998,4
583.867004,453.852997,1
549.935974,207.559006,0
163.863007,272.687988,4
535.0,155.746002,0
330.765015,363.645996,3
665.755005,327.566986,8
152.292007,347.648987,7
337.131012,362.05899,3
631.010986,443.962006,1
245.641998,426.362,4
95.161003,416.279999,4
376.446014,211.813004,-1
508.174011,429.858002,1
608.848999,248.307007,1
480.692993,159.154999,6
601.304016,87.805,-1
40.584,245.417007,-1
108.983002,81.510002,2
178.016006,402.902008,4
518.534973,439.873993,1
311.152008,344.179993,3
305.458008,38.550999,-1
275.852997,415.115997,4
271.557007,391.984985,-1
425.753998,121.133003,6
436.927002,140.483994,6
271.466003,280.044006,4
168.973999,251.395004,4
144.906998,113.889,2
449.123993,129.988998,6
131.936996,149.259003,5
382.863007,386.951996,4
476.02301,341.609009,4
344.265015,413.817993,4
318.313995,91.872002,2
639.960999,256.539001,1
176.649994,371.484985,7
632.093994,426.82901,1
523.307007,433.528992,1
126.763,272.737,4
518.202026,424.382996,1
563.268005,318.037994,1
656.109985,136.136002,1
612.294006,173.192001,1
355.113007,102.169998,-1
228.218002,148.266998,5
558.505981,148.826996,0
185.067993,270.967987,4
375.664001,273.917999,4
165.121002,345.513,7
67.906998,90.611,2
288.796997,161.382996,5
235.466003,254.389999,4
665.776978,441.686005,1
433.845001,353.803986,4
673.594971,415.084991,1
128.035995,360.951996,7
560.612976,200.313004,0
523.039978,447.243011,1
485.294006,161.151993,6
444.571991,143.869995,6
316.298004,434.391998,4
402.77301,284.217987,4
539.406982,427.306,1
68.055,393.717987,4
521.958008,89.828003,6
131.722,173.658997,5
40.112,148.011002,5
358.221985,339.085999,3
509.088013,420.188995,1
24.009001,107.766998,2
315.852997,272.647003,4
642.843994,172.613998,1
510.980011,387.895996,1
456.320007,85.624001,6
454.712006,141.061996,6
381.389008,264.362,4
68.998001,44.105999,-1
137.136993,281.847992,4
367.864014,404.339996,4
310.859985,76.639999,2
240.369995,87.621002,2
198.516998,97.117996,2
618.663025,309.628998,-1
233.964996,172.781998,5
409.411987,296.240997,4
268.402008,326.884003,-1
57.223999,77.799004,2
253.723999,263.118011,4
466.089996,154.477997,6
138.531006,89.481003,2
349.174988,363.209015,3
464.197998,48.134998,6
655.112,337.112,8
274.649994,305.195007,-1
231.348007,149.408005,5
514.020996,350.737,1
653.344971,439.667999,1
324.541992,75.254997,2
670.314026,321.296997,8
525.236023,224.789993,0
406.260986,378.575989,4
328.294006,399.600006,4
65.650002,105.292,2
537.830994,386.027008,1
88.382004,391.389008,4
67.466003,276.843994,4
476.229004,426.437988,-1
229.302002,94.68,2
78.622002,92.777,2
290.497009,99.792999,2
153.878006,372.265991,7
557.546021,183.662994,0
30.152,302.263,4
438.148987,359.138,4
440.808014,333.631989,4
534.401001,191.018005,-1
36.111,299.346985,4
84.956001,163.597,5
639.867004,306.737,8
144.095001,75.677002,2
454.322998,71.044998,6
259.006012,108.685997,2
249.354004,183.113998,5
302.552002,283.863007,4
541.992981,430.812012,1
328.027008,258.38501,4
218.354004,98.038002,2
659.577026,101.893997,1
210.802002,171.526001,5
57.030998,170.727005,5
258.354004,160.106003,5
535.715027,214.516998,0
548.89502,353.427002,1
600.762024,262.48999,1
138.190994,369.528015,7
238.824005,217.365997,-1
248.820007,144.889999,5
117.363998,261.468994,4
146.826996,252.020004,4
422.298004,146.255997,6
153.636002,309.867004,7
530.757996,338.81601,1
206.397995,74.276001,2
32.810001,170.112,5
610.78302,420.506989,1
65.958,286.636993,4
310.510986,345.281006,3
487.299988,161.199005,6
239.447006,407.908997,4
291.156006,104.052002,2
631.588989,210.143997,1
571.997009,185.255005,0
100.069,280.795013,4
409.072998,398.273987,4
35.236,176.363998,5
568.807983,167.182999,0
538.963989,455.894989,1
496.016998,410.996002,1
280.691986,265.170013,4
461.053986,58.123001,6
58.445,146.639999,5
128.432007,290.269012,4
154.330994,123.141998,-1
256.127991,251.643005,4
343.101013,128.084,-1
39.911999,150.513,5
666.825012,430.519012,1
21.462,77.293999,2
63.834,407.371002,4
647.169006,171.828003,1
217.671005,124.708,-1
601.317017,184.681,1
354.291992,352.268005,3
97.968002,29.370001,-1
7.798,335.317993,4
337.036011,356.350006,3
70.635002,409.332001,4
52.622002,289.036987,4
606.388977,374.335999,-1
681.163025,433.358002,1
683.671021,422.505005,1
552.33197,170.764999,0
604.734985,150.860992,1
233.996002,72.875999,2
643.419983,175.623993,1
137.783997,402.600006,4
489.923004,156.906998,6
312.424011,430.181,4
272.368988,30.91,-1
41.459,74.058998,2
637.52002,346.696014,8
554.197998,309.187012,1
383.688995,293.131989,4
643.382996,143.582001,1
595.015991,436.411987,1
173.621994,162.210999,5
216.906998,114.343002,2
662.197021,357.123993,8
619.559021,136.572006,1
396.144989,287.850006,4
537.47998,372.144012,1
193.875,342.381989,7
625.698975,336.246002,8
28.163,104.377998,2
354.631989,418.369995,4
637.875977,234.050003,1
578.749023,155.158005,0
262.704987,262.756012,4
271.326996,120.799004,2
53.695999,140.332993,5
675.021973,441.903992,1
211.126007,414.872986,4
291.239014,267.566986,4
418.200989,285.682007,4
144.727005,363.410004,7
146.688995,68.014,2
56.216,139.917999,5
423.317993,149.014999,6
58.500999,152.589996,5
458.55899,64.913002,6
394.864014,286.81601,4
118.109001,213.615005,-1
656.64801,123.617996,1
304.612,357.527008,3
497.729004,179.009995,6
462.196991,148.753006,6
176.488998,144.634995,5
608.171997,452.337006,1
33.796001,254.742004,-1
115.486,177.085007,5
611.828979,204.873001,1
661.827026,333.678009,8
219.5,413.658997,4
445.59201,359.608002,4
459.976013,59.185001,6
515.737,354.632996,1
69.353996,276.035004,4
30.549999,200.938004,-1
104.567001,288.074005,4
540.018982,134.873001,0
261.03299,257.946014,4
116.117996,270.098999,4
329.838013,407.196014,4
388.661987,297.95401,4
266.255005,409.427002,4
429.359985,108.485001,6
316.522003,356.910004,3
212.570007,424.279999,4
70.260002,90.167999,2
593.078003,403.316986,1
321.473999,383.121002,3
156.063995,334.575989,7
175.639008,430.992004,4
517.895996,55.445999,6
93.419998,153.067993,5
173.811996,435.535004,4
578.695007,410.891998,1
411.562988,347.910004,-1
27.452999,303.158997,4
97.228996,167.076004,5
476.85199,179.141006,6
179.783005,315.420013,7
16.223,251.970993,-1
554.689026,237.095993,0
408.576996,300.765015,4
92.035004,106.078003,2
465.438995,325.735992,4
449.596008,337.957001,4
414.526001,384.118988,4
658.52301,125.338997,1
551.945984,321.266998,1
628.755981,281.993988,1
160.227005,327.049011,7
306.480011,140.395004,5
522.469971,411.807007,1
215.738007,99.917,2
617.012024,146.807007,1
247.634995,109.885002,2
570.13501,181.315994,0
537.072998,343.324005,1
567.218018,146.138,0
544.39801,202.037003,0
535.007019,354.878998,1
238.095993,82.255997,2
328.156006,103.931,2
40.938,393.513,4
429.5,157.832001,6
665.200012,136.75,1
273.786987,171.162994,5
679.984985,341.546997,8
441.286987,75.081001,6
70.071999,219.559006,-1
423.536011,397.091003,4
358.660004,276.619995,4
493.109009,222.595001,0
112.874001,418.187988,4
597.882019,443.503998,1
288.790009,438.928009,4
447.425995,58.319,6
572.426025,462.510986,1
137.681,427.606995,4
258.924988,265.519989,4
63.058998,288.994995,4
255.317993,58.331001,-1
281.143005,169.615005,5
173.899002,406.761993,4
184.904999,264.567993,4
437.489014,308.860992,4
176.628998,350.002014,7
272.958008,358.739014,-1
188.835999,417.102997,4
635.244995,103.794998,1
332.428009,252.470993,4
575.153015,166.684998,0
28.910999,99.315002,2
639.625977,144.365997,1
487.128998,71.482002,6
303.842987,139.386993,5
618.075012,456.074005,1
624.702026,413.612,1
154.880997,421.634003,4
176.865997,371.907013,7
620.955017,248.046997,1
72.602997,49.363998,-1
188.617996,96.299004,2
684.414001,242.654999,-1
29.804001,307.13501,4
117.400002,225.276001,-1
472.289001,170.257996,6
382.580994,419.315002,4
555.840027,182.671997,0
339.920013,320.062012,3
548.47998,416.313995,1
124.597,113.790001,2
156.770996,296.410004,4
154.257996,164.539993,5
331.93399,363.894012,3
270.471985,438.174011,4
565.859985,459.45401,1
279.119995,163.332001,5
439.256989,74.560997,6
625.301025,232.052994,1
639.198975,142.087997,1
549.065979,385.596985,1
365.873993,366.731995,3
377.140991,33.029999,-1
560.664978,422.687012,1
669.760986,339.394989,8
431.372009,364.029999,4
167.942001,409.218994,4
204.162994,424.799988,4
508.425995,61.924,6
127.968002,286.834015,4
295.398987,281.73999,4
250.442993,147.494003,5
44.139999,380.735992,4
571.289978,279.720001,1
337.829987,432.332001,4
323.888,89.833,2
102.459999,419.402008,4
301.722992,105.178001,2
446.471008,303.576996,4
353.395996,329.170013,3
262.822998,228.669998,-1
444.988007,163.518005,6
561.731018,299.259003,1
624.85498,360.424011,8
51.570999,386.960999,4
168.675995,280.826996,4
150.819,430.199005,4
104.766998,227.983002,-1
633.843994,84.471001,1
576.538025,406.631989,1
248.813004,279.035004,4
626.671021,254.994995,1
69.746002,302.79599,4
44.477001,102.126999,2
612.250977,219.246994,1
423.694,134.559998,6
502.584991,246.656998,0
105.453003,149.427994,5
450.641998,70.155998,6
46.813,352.38501,4
105.157997,181.440002,5
541.955994,125.613998,0
554.132996,189.464005,0
674.367004,345.447998,8
61.714001,69.726997,2
642.867981,221.354004,1
274.175995,404.820007,4
565.289978,411.55899,1
395.410004,390.354004,4
108.851997,390.489014,4
205.093994,245.335999,4
447.102997,142.335999,6
605.976013,211.039993,1
370.247009,400.444,4
393.15799,414.061005,4
571.523987,413.035004,1
336.718994,335.237,3
285.916992,265.77301,4
99.057999,268.003998,4
523.963989,438.921997,1
437.015991,108.485001,6
251.358994,71.207001,2
625.544006,272.036011,1
623.372009,112.561996,1
343.033997,353.608002,3
601.65802,355.928009,-1
261.696991,101.720001,2
305.81601,76.428001,2
568.804016,164.184998,0
598.784973,294.545013,1
672.455017,333.962006,8
326.088989,76.594002,2
639.757996,87.478996,1
410.708008,285.971985,4
135.501999,83.738998,2
217.774002,108.974998,2
538.195007,129.959,0
231.061996,68.763,2
65.550003,80.113998,2
214.916,246.544006,4
460.333008,87.264,6
231.442993,102.337997,2
282.247986,264.950989,4
32.117001,109.217003,2
550.481018,156.082001,0
645.726013,169.095001,1
118.325996,292.673004,4
331.139008,270.07901,4
420.985992,292.769012,4
667.984009,349.415009,8
545.117981,305.188995,1
628.612,103.540001,1
376.122009,300.585999,4
329.54599,254.238007,4
328.291992,101.574997,2
90.343002,70.324997,2
449.315002,316.324005,4
159.005997,80.808998,2
315.127991,165.042007,5
559.987,295.459991,1
15.11,364.417999,4
269.71701,160.257996,5
207.354004,140.296005,5
340.227997,342.928986,3
656.952026,150.522995,1
489.031006,69.125,6
216.757004,194.188995,-1
645.841003,241.889008,1
588.025024,419.772003,1
326.563995,381.272003,3
321.053009,266.501007,4
376.100006,299.845001,4
502.743011,83.634003,6
446.130005,92.921997,6
292.218994,106.843002,2
518.846985,225.565002,0
602.48999,115.693001,-1
437.638,120.246002,6
550.489014,169.343002,0
96.237,186.029007,5
241.729996,282.281006,4
509.192993,361.078003,1
61.027,322.162994,4
38.411999,102.886002,2
87.907997,381.977997,4
640.127991,195.589005,1
513.344971,153.572998,0
501.143005,118.434998,0
497.407013,258.385986,0
156.841003,123.403,-1
272.609985,83.694,2
140.806,105.144997,2
535.768005,87.931999,6
194.451996,363.122986,7
264.144012,105.375,2
502.451996,135.084,0
463.971008,62.674999,6
331.738007,272.627991,4
551.45697,239.132004,0
329.897003,171.932999,5
532.861023,366.229004,1
637.68103,406.355988,1
18.958,371.421997,4
308.959991,417.742004,4
127.350998,171.348999,5
620.14502,394.865997,1
48.585999,304.01001,4
524.507019,452.489014,1
551.221985,101.063004,-1
264.302002,69.183998,2
643.814026,70.362,1
37.978001,377.388,4
365.976013,277.790009,4
493.311005,132.279999,0
94.069,285.881012,4
37.458,140.052994,5
176.322998,320.221008,7
109.017998,282.5,4
613.72998,180.727005,1
107.994003,75.057999,2
629.250977,148.397995,1
266.924988,253.003006,4
281.859985,417.162994,4
485.006012,245.822998,0
142.751007,290.506012,4
497.582001,157.123001,6
540.606018,460.141998,1
522.236023,435.468994,1
227.535004,363.605011,-1
170.740005,466.536011,-1
558.075989,183.121002,0
32.216999,383.799988,4
536.620972,448.562988,1
654.086975,465.03299,-1
614.034973,212.438995,1
231.649002,64.663002,2
158.962006,88.723,2
125.738998,418.415985,4
600.872009,260.058014,1
223.710007,276.231995,4
318.380005,316.390015,3
118.477997,389.855988,4
44.773998,160.513,5
65.627998,76.130997,2
261.427002,467.022003,-1
118.361,423.502991,4
156.522995,355.480988,7
94.662003,393.710999,4
398.127991,413.946014,4
133.171005,400.63501,4
47.563999,87.391998,2
196.876007,96.442001,2
123.000999,192.942001,-1
423.127991,135.835007,6
490.376007,60.238998,6
653.458008,77.614998,1
111.848999,277.355011,4
318.515991,76.836998,2
376.001007,303.019012,4
561.164001,309.695007,1
425.748993,85.653,6
590.71698,273.613007,1
327.009003,60.386002,-1
29.863001,158.281006,5
484.632996,225.621994,0
126.307999,430.76001,4
114.166,68.586998,2
71.834999,468.425995,-1
649.947998,333.167999,8
615.640015,148.389008,1
301.065002,72.014,2
301.92099,271.080994,4
349.998993,267.609985,4
33.428001,138.069,5
271.53299,53.355999,-1
568.921997,217.768997,0
176.647003,175.237,5
162.910004,380.566986,7
578.552002,176.175995,0
306.347992,328.488007,3
406.476013,376.234985,4
354.041992,271.23999,4
359.970001,140.151001,-1
138.957001,388.799011,4
301.562012,255.751007,4
491.700012,235.598007,0
464.897003,343.644012,4
597.122986,251.996994,1
168.091995,331.829987,7
32.216,303.695007,4
268.80899,157.742004,5
157.632004,384.822998,7
559.416992,325.26001,1
439.040985,385.264008,4
543.89502,320.299988,1
330.790009,101.286003,2
276.247986,253.026001,4
313.929993,283.078003,4
152.639999,112.135002,2
285.061005,374.411987,-1
301.041992,143.709,5
674.89502,358.519989,8
570.64801,462.231995,1
531.364014,141.884995,0
157.923004,226.324005,-1
235.505997,405.515015,4
649.896973,326.714996,8
343.006989,346.292999,3
209.552002,342.200989,-1
98.257004,270.518005,4
321.181,331.062988,3
319.171997,431.364014,4
615.843994,139.406006,1
35.126999,320.063995,4
566.338989,452.329987,1
243.072998,454.144989,-1
311.420013,144.998993,5
143.621994,357.248993,7
423.173004,123.603996,6
560.380005,429.223999,1
32.414001,371.342987,4
332.697998,260.872986,4
118.494003,404.317993,4
427.38501,281.989014,4
182.479996,470.860992,-1
357.929993,262.003998,4
589.452026,309.516998,1
548.843994,142.901001,0
556.419983,442.464996,1
193.835007,273.964996,4
391.388,211.356995,-1
652.023987,349.985992,8
651.46698,439.441986,1
501.01001,56.181999,6
446.989014,60.667999,6
151.302002,412.161011,4
609.700989,171.227005,1
111.487999,393.994995,4
642.546021,407.834991,1
129.550003,345.552002,7
162.007996,73.113998,2
293.697998,174.442993,5
182.820007,262.859985,4
453.824005,56.455002,6
561.513,407.343994,1
470.670013,329.649994,4
653.791016,453.915009,1
566.252014,376.006012,1
244.632996,164.615005,5
642.737976,349.950989,8
615.148987,287.348999,1
114.203003,173.901993,5
574.690979,436.981995,1
308.653992,346.355011,3
340.752991,266.794006,4
566.208984,304.914001,1
619.372986,178.822006,1
327.93399,435.674988,4
614.940002,155.576996,1
655.028015,110.553001,1
662.413025,418.669006,1
228.529007,280.138,4
154.367996,282.101013,4
297.381989,85.728996,2
447.145996,356.751007,4
221.889008,249.483994,4
613.794006,428.565002,1
574.810974,277.845001,1
436.160004,99.510002,6
437.222992,89.015999,6
113.246002,69.092003,2
274.811005,270.851013,4
270.22699,72.955002,2
459.612,353.61499,4
607.416016,188.376999,1
77.044998,164.914993,5
177.945007,173.751999,5
281.891998,246.804001,4
217.514999,147.199005,5
473.184998,235.903,0
255.876999,411.838989,4
302.044006,102.431,2
497.048004,88.247002,6
619.976013,390.391998,1
77.896004,166.356003,5
505.604004,80.586998,6
507.252014,354.371002,1
287.368988,434.235992,4
194.804001,325.130005,7
532.534973,124.962997,0
313.496002,50.557999,-1
333.868011,312.928009,3
583.333984,434.196014,1
557.29303,465.752014,1
131.330994,362.040985,7
450.714996,341.359985,4
642.715027,24.195,-1
130.994995,408.988007,4
570.48999,381.540009,1
61.591999,402.351013,4
545.450012,137.990997,0
132.427002,417.56601,4
163.835007,319.752991,7
188.238998,258.147003,4
624.719971,96.987999,1
601.999023,319.717987,-1
235.718002,168.427002,5
533.736023,319.194,1
370.523987,259.580994,4
284.233002,167.729004,5
169.276993,471.550995,-1
46.882999,367.903992,4
327.372009,370.600006,3
448.256012,228.319,-1
382.71701,318.751007,-1
244.005997,266.403015,4
172.348999,160.035004,5
221.867996,175.617996,5
24.809999,161.423004,5
129.098007,94.200996,2
536.335999,125.359001,0
333.834015,319.083008,3
508.947998,215.783005,0
124.917,416.612,4
428.643005,146.550995,6
461.247986,368.246002,4
113.533997,112.146004,2
331.479004,158.473007,5
172.776001,173.341003,5
233.212997,181.654999,5
456.451996,70.103996,6
279.993988,430.949005,4
528.375977,135.248993,0
563.755981,313.53299,1
602.413025,194.268997,1
103.212997,177.054001,5
569.591003,367.880005,1
71.598,102.415001,2
111.065002,283.924988,4
26.872999,170.354996,5
525.190979,87.662003,6
273.68399,164.649002,5
87.222,157.335007,5
287.026001,144.792007,5
481.980011,327.834015,4
382.796997,290.97699,4
552.81897,303.341003,1
285.114014,177.119003,5
153.223999,430.683014,4
444.596985,345.322998,4
209.018997,344.023987,-1
351.915985,358.787994,3
76.828003,153.210007,5
523.702026,126.336998,0
41.766998,179.408005,5
657.947998,263.916992,-1
105.872002,76.864998,2
270.420013,325.679993,-1
75.863998,370.152008,4
377.807007,412.424011,4
315.559998,313.355011,3
529.140015,298.157013,1
216.906998,378.682007,-1
249.533005,260.118011,4
226.285995,432.519989,4
58.375,401.90799,4
32.333,274.730988,-1
245.753006,269.661987,4
354.276001,266.098999,4
564.984985,466.01001,1
265.56601,436.523987,4
503.531006,297.326996,-1
612.879028,258.661011,1
84.085999,176.785995,5
320.515991,87.992996,2
73.022003,264.59201,-1
301.790985,345.386993,3
293.678009,273.285004,4
207.175995,210.695007,-1
160.548004,255.416,4
442.157013,311.945007,4
489.078003,161.763,6
672.278015,438.864014,1
565.997009,441.990997,1
496.216003,415.569,1
261.516998,243.820999,4
636.494995,129.319,1
431.209015,147.042999,6
535.830994,439.656006,1
268.028992,99.763,2
587.963013,289.109985,1
592.762024,290.513,1
236.880997,178.498001,5
362.238007,267.716003,4
585.596008,282.105011,1
66.769997,366.289001,4
216.153,132.516006,5
500.019989,138.520004,0
132.061996,338.832001,7
585.280029,294.417999,1
648.85498,454.813995,1
65.089996,167.947998,5
57.476002,175.723007,5
32.723,86.389,2
324.230011,378.95401,3
282.054993,71.641998,2
373.096985,340.763,3
656.533997,127.134003,1
195.906006,144.188995,5
376.471985,433.039001,4
305.040985,250.498001,4
563.450012,433.303009,1
64.557999,377.10199,4
309.118988,321.985992,3
104.682999,452.03299,-1
114.202003,227.639008,-1
670.507996,428.309998,1
70.422997,375.893005,4
613.565979,296.425995,1
427.46701,105.628998,6
504.68399,118.564003,0
645.026978,443.565002,1
637.439026,318.289001,8
634.971985,268.94101,1
237.710999,415.536987,4
561.010986,278.402008,1
220.416,256.351013,4
153.865997,360.056,7
216.279007,430.358002,4
345.423004,339.683014,3
44.414001,181.393005,5
218.970993,97.700996,2
111.591003,270.011993,4
364.721985,417.610992,4
658.924011,398.066986,1
150.692993,418.42099,4
602.372986,453.471985,1
627.213989,424.186005,1
583.817993,296.593994,1
641.974976,309.856995,8
501.71701,341.031006,1
534.666992,379.769989,1
125.990997,73.056,2
582.758972,275.959015,1
23.087,331.747009,4
636.544006,250.753006,1
116.023003,401.087006,4
661.619995,150.406998,1
54.673,76.752998,2
77.167,169.544998,5
221.356995,257.312988,4
331.30899,430.457001,4
635.14801,78.228996,1
513.606995,120.024002,0
504.421997,340.161987,1
111.308998,162.809006,5
97.557999,259.507996,4
629.862976,273.309998,1
608.911011,199.544006,1
515.357971,119.684998,0
132.483994,72.434998,2
43.855,302.149994,4
216.292007,437.391998,4
130.283997,73.427002,2
637.968994,211.983002,1
318.411011,345.201996,3
160.335999,275.21701,4
620.473022,383.062012,1
31.101999,253.695007,-1
659.755981,427.82901,1
22.937,156.423004,5
286.132996,182.039993,5
302.041992,274.351013,4
573.663025,462.704987,1
289.186005,80.511002,2
137.473007,270.144012,4
616.901001,455.846985,1
109.252998,269.567993,4
523.466003,67.773003,6
46.757999,163.164001,5
608.580017,199.304001,1
438.428986,344.76001,4
293.119995,139.994003,5
537.348022,407.27301,1
473.846008,195.783997,0
313.138,304.009003,3
128.317001,107.469002,2
513.085999,50.537998,6
607.570984,433.842987,1
188.815002,158.886002,5
272.536987,129.537003,-1
217.597,306.761993,-1
206.369995,180.453003,5
429.339996,398.321014,4
592.916016,404.480988,1
553.64801,395.395996,1
540.585022,156.139999,0
561.424011,218.270996,0
385.665985,323.076996,-1
625.21698,282.971008,1
409.463013,278.497986,4
536.755981,84.252998,6
19.302,336.920013,4
516.327026,376.751007,1
63.835999,395.835999,4
